room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
19946946,1472,141369019,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,3,1.0,,107.0,,Bright and spacious apartment,2017-07-22 03:22:06.085767,55.975808,-3.171896,0101000020E6100000778192020B6009C06C96CB46E7FC4B40
19118861,1472,71906674,Entire home/apt,,Edinburgh,,Broughton,5,5.0,5,2.0,,119.0,,Large and bright 2 bedroom apartment in Edinburghs city centre,2017-07-22 03:22:05.091851,55.960964,-3.181226,0101000020E6100000AB7AF99D267309C011514CDE00FB4B40
18937626,1472,93592244,Entire home/apt,,Edinburgh,,Newhaven,3,5.0,4,2.0,,121.0,,Lovely 2bed apartment overlooking the ocean,2017-07-22 03:22:05.085442,55.981906,-3.193709,0101000020E6100000E486DF4DB78C09C083DF8618AFFD4B40
19052395,1472,96582067,Entire home/apt,,Edinburgh,,Harbour,1,0.0,4,2.0,,121.0,,Charming flat in traditional building by the Shore,2017-07-22 03:22:03.792489,55.971974,-3.173173,0101000020E6100000D3669C86A86209C0FA47DFA469FC4B40
19140563,1472,133796952,Entire home/apt,,Edinburgh,,Lorne,0,0.0,2,1.0,,121.0,,Cadiz Street Edinburgh,2017-07-22 03:22:03.788464,55.974167,-3.1654,0101000020E61000003411363CBD5209C0D5EB1681B1FC4B40
19549207,1472,7304777,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,2,1.0,,107.0,,Super top floor flat,2017-07-22 03:22:03.786151,55.978683,-3.190628,0101000020E6100000779D0DF9678609C059130B7C45FD4B40
14226122,1472,86460188,Entire home/apt,,Edinburgh,,Lorne,0,0.0,4,2.0,,107.0,,Bright modern 2 bed Edinburgh apartment!,2017-07-22 03:22:03.076224,55.970233,-3.144264,0101000020E6100000D1EB4FE2732709C0FF3F4E9830FC4B40
7829528,1472,5806327,Entire home/apt,,Edinburgh,,Restalrig,0,0.0,3,2.0,,123.0,,£92 Lovely two bedroom apartment,2017-07-22 03:22:03.073048,55.959936,-3.146528,0101000020E610000018963FDF162C09C06420CF2EDFFA4B40
2114175,1472,10778698,Entire home/apt,,Edinburgh,,Calton,67,4.5,3,2.0,,107.0,,Cosy New Town 2BD near Princes St,2017-07-22 03:22:02.434603,55.959981,-3.179387,0101000020E6100000D49E9273626F09C004E44BA8E0FA4B40
3170304,1472,16078039,Entire home/apt,,Edinburgh,,Tollcross,204,5.0,3,2.0,,121.0,,Up the Spiral Stair Attic Suite,2017-07-22 03:22:02.429856,55.946732,-3.195278,0101000020E6100000BC067DE9ED8F09C0D009A1832EF94B40
18666507,1472,65806189,Entire home/apt,,Edinburgh,,Holyrood,9,4.0,2,1.0,,107.0,,Amazingly located & cosy 1 bed flat,2017-07-22 03:22:02.423894,55.949212,-3.190564,0101000020E61000000C5C1E6B468609C0427C60C77FF94B40
4331876,1472,22491554,Entire home/apt,,Edinburgh,,Tollcross,138,5.0,4,1.0,,107.0,,Edinburgh View Studio Apartment,2017-07-22 03:22:00.697324,55.949042,-3.193847,0101000020E6100000F46BEBA7FF8C09C0E54350357AF94B40
7394854,1472,6932246,Entire home/apt,,Edinburgh,,Tollcross,108,4.5,2,0.0,,121.0,,Studio Flat Next To Edinburgh Castle - City Centre,2017-07-22 03:21:59.420992,55.948613,-3.199327,0101000020E6100000A7AD11C1389809C0BDC799266CF94B40
523134,1472,474757,Entire home/apt,,Edinburgh,,Meadowbank,105,4.0,6,2.0,,113.0,,AJEM 142 Easter Road Apartment 4,2017-07-22 03:21:59.402895,55.959019,-3.170357,0101000020E61000004A287D21E45C09C00E9F7422C1FA4B40
7543134,1472,3922571,Entire home/apt,,Edinburgh,,Fountainbridge,106,5.0,2,1.0,,107.0,,Peaceful Apartment,2017-07-22 03:21:59.398425,55.940419,-3.214844,0101000020E610000041EF8D2100B809C0BDC458A65FF84B40
18155957,1472,42058250,Entire home/apt,,Edinburgh,,Lorne,3,5.0,4,1.0,,113.0,,Charming Central apartment,2017-07-22 03:21:58.656972,55.963989,-3.175635,0101000020E61000008143A852B36709C0145AD6FD63FB4B40
18735336,1472,130304695,Entire home/apt,,Edinburgh,,Lorne,3,4.0,4,2.0,,121.0,,"New, spacious, clean 3d floor flat",2017-07-22 03:21:58.653676,55.963936,-3.175028,0101000020E610000006137F14756609C0F1B73D4162FB4B40
18254906,1472,47225514,Entire home/apt,,Edinburgh,,Stockbridge,3,5.0,4,1.0,,121.0,,Georgian Basement Apartment in Stockbridge.,2017-07-22 03:21:58.651697,55.956821,-3.211804,0101000020E6100000BE4BA94BC6B109C021904B1C79FA4B40
18991018,1472,8261602,Entire home/apt,,Edinburgh,,Holyrood,8,5.0,6,2.0,,119.0,,Royal Mile 2 Bedroom Apartment Next To The Castle,2017-07-22 03:21:58.649197,55.952381,-3.180937,0101000020E610000040170D198F7209C0782AE09EE7F94B40
13993609,1472,83561156,Entire home/apt,,Edinburgh,,Broughton,5,5.0,4,2.0,,107.0,,"Bright,  comfy 2 bedroomed flat near city centre",2017-07-22 03:21:58.642545,55.967585,-3.187697,0101000020E61000006075E448678009C0D28C45D3D9FB4B40
18664020,1472,128824975,Entire home/apt,,Edinburgh,,Lorne,2,0.0,6,3.0,,112.0,,Modern & Bright - 3 Bed Home With Parking,2017-07-22 03:21:58.636958,55.976659,-3.166069,0101000020E61000000F09DFFB1B5409C00A2C802903FD4B40
388297,1472,1942840,Entire home/apt,,Edinburgh,,Meadowbank,52,4.5,6,2.0,,121.0,,"Gorgeous 2 bedroom, 2 bathroom garden & parking!",2017-07-22 03:21:58.633051,55.952806,-3.149616,0101000020E6100000ACAA97DF693209C05FB7088CF5F94B40
18058464,1472,15431386,Entire home/apt,,Edinburgh,,Mountcastle,8,4.5,5,1.0,,113.0,,Northfield Broadway Apartment,2017-07-22 03:21:58.626197,55.952984,-3.138406,0101000020E6100000B88FDC9A741B09C03ECE3461FBF94B40
100285,1472,527379,Entire home/apt,,Edinburgh,,Calton,47,5.0,2,1.0,,107.0,,Stylish Royal Botantic Ground Flat,2017-07-22 03:21:58.623587,55.956133,-3.174771,0101000020E610000050508A56EE6509C02DD0EE9062FA4B40
18209157,1472,56445538,Entire home/apt,,Edinburgh,,Holyrood,12,5.0,4,2.0,,121.0,,Bright Royal Mile Apartment,2017-07-22 03:21:58.620948,55.950474,-3.183905,0101000020E61000002A91442FA37809C062D9CC21A9F94B40
19622900,1472,138026838,Entire home/apt,,Edinburgh,,Stockbridge,1,0.0,6,2.0,,113.0,,1812 Stockbridge Flat with private parking.,2017-07-22 03:21:57.568662,55.958977,-3.210534,0101000020E61000008A9125732CAF09C0DF4E22C2BFFA4B40
14338844,1472,32446329,Entire home/apt,,Edinburgh,,Lorne,33,5.0,5,2.0,,122.0,,Charming 2bed apartment free park,2017-07-22 03:21:57.565003,55.965883,-3.173675,0101000020E6100000F90FE9B7AF6309C09561DC0DA2FB4B40
6018228,1472,22060036,Entire home/apt,,Edinburgh,,Calton,71,4.5,4,1.0,,121.0,,Allanfield Residence (Sleeps 3-4),2017-07-22 03:21:57.559547,55.962447,-3.172058,0101000020E6100000101FD8F15F6009C010919A7631FB4B40
3365208,1472,16980986,Entire home/apt,,Edinburgh,,Stockbridge,54,5.0,2,1.0,,121.0,,"5* Rated, City centre flat",2017-07-22 03:21:57.556955,55.960693,-3.204732,0101000020E6100000B08EE3874AA309C0813FFCFCF7FA4B40
14197288,1472,21131200,Entire home/apt,,Edinburgh,,Restalrig,31,4.5,7,2.0,,107.0,,Central 2 bedroom flat - sleeps up to 7,2017-07-22 03:21:57.553324,55.95943,-3.142128,0101000020E610000061C43E01142309C090662C9ACEFA4B40
17799243,1472,120491663,Entire home/apt,,Edinburgh,,Broughton,12,5.0,2,0.0,,107.0,,"Bright Modern Studio Apartment, Great Location",2017-07-22 03:21:57.550831,55.963204,-3.199049,0101000020E61000007B698A00A79709C02DB0C7444AFB4B40
19929312,1472,140990627,Entire home/apt,,Edinburgh,,Stockbridge,0,0.0,4,2.0,,121.0,,Bright & Beautiful Stockbridge apt near Princes St,2017-07-22 03:21:57.548543,55.958545,-3.207507,0101000020E61000005187156EF9A809C0465F419AB1FA4B40
6791354,1472,35551795,Entire home/apt,,Edinburgh,,Holyrood,77,5.0,4,3.0,,107.0,,Apartment Near Holyrood Palace/Park,2017-07-22 03:21:57.545832,55.954331,-3.171131,0101000020E61000007AA702EE795E09C08D47A98427FA4B40
17915142,1472,23998186,Entire home/apt,,Edinburgh,,Meadowbank,6,4.5,4,2.0,,107.0,,Lovely Refurbished Abbeyhill Apartment-Sleeps 4,2017-07-22 03:21:57.543662,55.958768,-3.169112,0101000020E6100000A4E36A64575A09C0C539EAE8B8FA4B40
18643359,1472,129268224,Entire home/apt,,Edinburgh,,Broughton,4,5.0,4,2.0,,121.0,,Gorgeous 2 Bed Flat in Historical Edinburgh,2017-07-22 03:21:56.817108,55.965326,-3.184665,0101000020E61000000ABABDA4317A09C03FFD67CD8FFB4B40
1830150,1472,2404912,Entire home/apt,,Edinburgh,,Holyrood,140,4.5,4,1.0,,121.0,,Royal Mile Apt4 -Historic Old Town Centre,2017-07-22 03:21:56.814044,55.950385,-3.183912,0101000020E610000051BCCADAA67809C0F2CD3637A6F94B40
17755917,1472,50884181,Entire home/apt,,Edinburgh,,New Town,4,4.5,4,2.0,,111.0,,"Bright, New town traditional 2 bed apartment!",2017-07-22 03:21:56.811667,55.958089,-3.189671,0101000020E610000037FFAF3A728409C024D40CA9A2FA4B40
17843187,1472,39965109,Entire home/apt,,Edinburgh,,Craigmillar,8,4.5,10,4.0,,113.0,,Edinburgh Family Detached House,2017-07-22 03:21:56.808985,55.936065,-3.108834,0101000020E6100000FC8A355CE4DE08C012F758FAD0F74B40
3417094,1472,17229810,Entire home/apt,,Edinburgh,,Holyrood,183,5.0,4,1.0,,116.0,,Royal Mile Mansion,2017-07-22 03:21:56.805401,55.951069,-3.187454,0101000020E6100000FA08FCE1E77F09C0A59E05A1BCF94B40
3438446,1472,2280137,Entire home/apt,,Edinburgh,,Holyrood,161,5.0,2,1.0,,121.0,,1 bed flat off Royal Mile,2017-07-22 03:21:56.803360,55.951584,-3.189376,0101000020E6100000AA2D7590D78309C0CCB22781CDF94B40
19607119,1472,16898617,Entire home/apt,,Edinburgh,,Leith Links,0,0.0,3,2.0,,112.0,,Charming flat with garden near Leith Links.,2017-07-22 03:21:56.796065,55.966764,-3.16311,0101000020E610000059349D9D0C4E09C09E7939ECBEFB4B40
944792,1472,5116371,Entire home/apt,,Edinburgh,,Tollcross,252,4.5,6,3.0,,107.0,,Amazing City Centre Apartment,2017-07-22 03:21:56.793556,55.945379,-3.204775,0101000020E6100000A54E401361A309C0A0A9D72D02F94B40
376937,1472,1775021,Entire home/apt,,Edinburgh,,Broughton,43,4.5,6,2.0,,113.0,,"Dario Apartment, Edinburgh",2017-07-22 03:21:56.790491,55.965083,-3.185692,0101000020E6100000D90759164C7C09C07976F9D687FB4B40
7317272,1472,16768307,Entire home/apt,,Edinburgh,,Calton,13,4.5,6,2.0,,121.0,,"City centre, comfortable apartment",2017-07-22 03:21:56.785297,55.958455,-3.177211,0101000020E610000080EECB99ED6A09C006D847A7AEFA4B40
19061207,1472,125673240,Entire home/apt,,Edinburgh,,Harbour,7,4.5,5,2.0,,107.0,,Charming spacious centrally located 2 bedroom flat,2017-07-22 03:21:56.782423,55.971988,-3.17205,0101000020E6100000E3361AC05B6009C05F0D501A6AFC4B40
18196426,1472,22597535,Entire home/apt,,Edinburgh,,Broughton,6,5.0,5,2.0,,113.0,,Dicksonfield Apartment - central & quiet location,2017-07-22 03:21:56.778472,55.962584,-3.179674,0101000020E610000033880FECF86F09C091D3D7F335FB4B40
5476737,1472,28390358,Entire home/apt,,Edinburgh,,Broughton,37,5.0,2,1.0,,121.0,,Central 1-br flat,2017-07-22 03:21:56.774895,55.962058,-3.195444,0101000020E61000006C98A1F1449009C0766D6FB724FB4B40
15530800,1472,76184209,Entire home/apt,,Edinburgh,,Calton,26,5.0,6,2.0,,107.0,,Cool Heart of the City Apt (Sleeps 6/2 bathrooms),2017-07-22 03:21:55.648114,55.959233,-3.182189,0101000020E61000000E87A5811F7509C03A1F9E25C8FA4B40
3286795,1472,5683600,Entire home/apt,,Edinburgh,,Meadowbank,212,4.5,5,2.0,,113.0,,Cosy edinburgh flat - free parking,2017-07-22 03:21:55.643671,55.958873,-3.162805,0101000020E6100000930035B56C4D09C03A02B859BCFA4B40
9733455,1472,15434683,Entire home/apt,,Edinburgh,,Calton,103,5.0,5,2.0,,107.0,,Spacious 2 Bed Apt in Ideal City Centre Location,2017-07-22 03:21:55.641475,55.958712,-3.182707,0101000020E61000008F006E162F7609C031242713B7FA4B40
13587785,1472,48607230,Entire home/apt,,Edinburgh,,Portobello,12,4.5,6,2.0,,121.0,,"Spacious 2 bed beach flat - Portobello, Edinburgh",2017-07-22 03:21:55.638622,55.957049,-3.122187,0101000020E610000087F8872D3DFA08C0B2D5E59480FA4B40
12943782,1472,15891847,Entire home/apt,,Edinburgh,,Broughton,15,5.0,2,1.0,,113.0,,"Centrally located, bright Victorian tenement flat.",2017-07-22 03:21:55.634593,55.959069,-3.188172,0101000020E6100000EC2E5052608109C0C0CDE2C5C2FA4B40
1505638,1472,8004003,Entire home/apt,,Edinburgh,,Holyrood,15,3.5,4,0.0,,113.0,,2 Bed Apartment just off Royal Mile,2017-07-22 03:21:54.644640,55.954558,-3.16979,0101000020E6100000B28009DCBA5B09C04D11E0F42EFA4B40
85620,1472,334208,Entire home/apt,,Edinburgh,,Calton,227,5.0,3,1.0,,106.0,,Top Rated Unique Apartment in Leith,2017-07-22 03:21:54.641026,55.961643,-3.176272,0101000020E6100000A69A594B016909C0B3B6291E17FB4B40
16049998,1472,48266245,Entire home/apt,,Edinburgh,,Holyrood,31,5.0,4,1.0,,113.0,,Spacious Holyrood Flat- Great Views,2017-07-22 03:21:54.636341,55.953637,-3.16747,0101000020E61000002C7DE882FA5609C0B6A0F7C610FA4B40
12500031,1472,67689587,Entire home/apt,,Edinburgh,,Broughton,18,5.0,4,2.0,,107.0,,"2 bed, bright city centre flat",2017-07-22 03:21:54.634057,55.964507,-3.19012,0101000020E61000002F8672A25D8509C0ACE122F774FB4B40
14988520,1472,94468922,Entire home/apt,,Edinburgh,,Calton,32,4.5,4,2.0,,119.0,,"Newly Furnished Flat on Leith Walk, Sleeps 4!",2017-07-22 03:21:54.629444,55.961082,-3.180422,0101000020E6100000D0D4EB16817109C01B6327BC04FB4B40
17787926,1472,54075529,Entire home/apt,,Edinburgh,,Holyrood,1,0.0,2,1.0,,121.0,,Modern central 1 bed flat,2017-07-22 03:21:54.626613,55.95431,-3.169972,0101000020E6100000BDE2A9471A5C09C0751F80D426FA4B40
19259529,1472,134859139,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,4,2.0,,107.0,,Charming spacious flat in Abbeyhill,2017-07-22 03:21:54.623354,55.961159,-3.170961,0101000020E6100000B421FFCC205E09C0C7A0134207FB4B40
19378550,1472,135418680,Entire home/apt,,Edinburgh,,Calton,2,0.0,4,2.0,,107.0,,Fabulous City Centre Bright & Airy Top Floor Flat,2017-07-22 03:21:54.621233,55.959177,-3.176783,0101000020E6100000FFE89B340D6A09C0A609DB4FC6FA4B40
5753001,1472,8773730,Entire home/apt,,Edinburgh,,Southside,115,5.0,2,1.0,,107.0,,"Central and bright, 1 Bed Apartment",2017-07-22 03:21:54.616484,55.943846,-3.18601,0101000020E6100000E9D495CFF27C09C0EF3A1BF2CFF84B40
19805763,1472,93621151,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,6,3.0,,119.0,,Newly Refurbished 3 Bedroom Apartment in Edinburgh,2017-07-22 03:21:54.612680,55.954692,-3.153353,0101000020E6100000AAF23D23113A09C05DE0F25833FA4B40
340452,1472,1727489,Entire home/apt,,Edinburgh,,Calton,308,5.0,2,1.0,,107.0,,"Bright, unique, very central flat, no cleaning fee",2017-07-22 03:21:54.610368,55.958584,-3.180298,0101000020E61000000F46EC13407109C0043C69E1B2FA4B40
1991864,1472,3231778,Entire home/apt,,Edinburgh,,Lorne,59,4.5,6,3.0,,113.0,,Stylish 3 Bedroom Apartment,2017-07-22 03:21:54.607445,55.96631,-3.180508,0101000020E6100000B954A52DAE7109C01DE6CB0BB0FB4B40
18632793,1472,30583468,Entire home/apt,,Edinburgh,,Lorne,0,0.0,2,1.0,,107.0,,"Entire Flat by The Shore,Edinburgh 10min to Centre",2017-07-22 03:21:53.566070,55.974051,-3.166483,0101000020E610000041B8020AF55409C06CD102B4ADFC4B40
6585049,1472,34445313,Entire home/apt,,Edinburgh,,Trinity,39,5.0,2,1.0,,121.0,,Top-rated central apartment in historic street,2017-07-22 03:21:53.561902,55.963108,-3.199851,0101000020E61000004A95287B4B9909C00B42791F47FB4B40
10182843,1472,22811475,Entire home/apt,,Edinburgh,,Meadowbank,50,4.5,6,2.0,,113.0,,Flat with parking space next to the city centre,2017-07-22 03:21:53.549043,55.961018,-3.169875,0101000020E610000096438B6CE75B09C0056F48A302FB4B40
6054569,1472,31420405,Entire home/apt,,Edinburgh,,Meadowbank,4,5.0,4,2.0,,121.0,,Edinburgh Apartment Albion Gardens,2017-07-22 03:21:53.540914,55.959254,-3.167551,0101000020E6100000F94B8BFA245709C05247C7D5C8FA4B40
8728219,1472,40354007,Entire home/apt,,Edinburgh,,Southside,74,5.0,2,1.0,,113.0,,Historic Edinburgh City Centre Flat+Parking Option,2017-07-22 03:21:53.533436,55.947688,-3.18511,0101000020E6100000EC4CA1F31A7B09C0E46723D74DF94B40
3408179,1472,60423,Entire home/apt,,Edinburgh,,Stockbridge,73,5.0,2,1.0,,107.0,,Sassy Stockbridge Apt with Parking,2017-07-22 03:21:52.683823,55.958893,-3.206639,0101000020E61000000AA0185932A709C082AE7D01BDFA4B40
8711159,1472,36228901,Entire home/apt,,Edinburgh,,Holyrood,110,5.0,12,2.0,,108.0,,"Beautiful flat, perfect location",2017-07-22 03:21:52.680843,55.950501,-3.184976,0101000020E6100000F25B74B2D47A09C05CE84A04AAF94B40
2712741,1472,477325,Entire home/apt,,Edinburgh,,Davidsons Mains,1,0.0,5,2.0,,121.0,,Georgian Home & Garden SC sleeps 4+,2017-07-22 03:25:54.986843,55.967647,-3.27577,0101000020E61000004DBED9E6C6340AC048895DDBDBFB4B40
491391,1472,2428632,Entire home/apt,,Edinburgh,,Shandon,4,5.0,2,1.0,,121.0,,Beautiful Clean Edinburgh Apartment,2017-07-22 03:25:54.981289,55.934581,-3.234958,0101000020E6100000F277EFA831E109C0433BA759A0F74B40
19010378,1472,132629766,Entire home/apt,,Edinburgh,,Drylaw,6,4.5,4,2.0,,107.0,,Modern double bedroom flat in Edinburgh,2017-07-22 03:25:54.977358,55.967808,-3.233421,0101000020E6100000D09849D40BDE09C05167EE21E1FB4B40
18765515,1472,123646966,Entire home/apt,,Edinburgh,,Shandon,0,0.0,4,2.0,,107.0,,Comfortable 2 bedroom modern apartment - Edinburgh,2017-07-22 03:25:54.973733,55.932899,-3.233651,0101000020E6100000EC6B5D6A84DE09C04DBC033C69F74B40
13460373,1472,12749684,Entire home/apt,,Edinburgh,,Drylaw,5,5.0,4,2.0,,107.0,,Westside Balcony Apt with Castle Views! Parking++,2017-07-22 03:25:54.971464,55.956264,-3.242897,0101000020E6100000425F7AFB73F109C0CB2BD7DB66FA4B40
18116340,1472,124823696,Entire home/apt,,Edinburgh,,Pilton,1,0.0,6,3.0,,121.0,,Stylish and spacious 3 bedroom flat,2017-07-22 03:25:54.132127,55.969984,-3.250382,0101000020E61000007C0E2C47C8000AC056D28A6F28FC4B40
13296915,1472,16276544,Entire home/apt,,Edinburgh,,NE Corstorphine,3,5.0,4,2.0,,121.0,,Spacious comfortable and sunny Edinburgh apartment,2017-07-22 03:25:54.126265,55.951834,-3.285044,0101000020E6100000425E0F26C5470AC0459C4EB2D5F94B40
12206213,1472,58367575,Entire home/apt,,Edinburgh,,Moat,0,0.0,3,2.0,,113.0,,Beautifully renovated flat west of city centre,2017-07-22 03:25:53.231715,55.932714,-3.236903,0101000020E610000024986A662DE509C0BB421F2C63F74B40
17664006,1472,23930461,Entire home/apt,,Edinburgh,,Calton,4,5.0,2,1.0,,107.0,,"Centrally located, contemporary one bed flat",2017-07-22 03:21:52.672447,55.959114,-3.187099,0101000020E610000018EAB0C22D7F09C060915F3FC4FA4B40
12148016,1472,24063894,Entire home/apt,,Edinburgh,,Stockbridge,19,5.0,2,1.0,,113.0,,Beautiful 1 bedroom in Stockbridge,2017-07-22 03:21:52.668277,55.956382,-3.214109,0101000020E6100000EF3B86C77EB609C0D53DB2B96AFA4B40
17555624,1472,19381358,Entire home/apt,,Edinburgh,,Portobello,11,5.0,6,3.0,,107.0,,Modern Beachside Apartment,2017-07-22 03:21:51.913190,55.957239,-3.116739,0101000020E61000008A5759DB14EF08C056BABBCE86FA4B40
11486206,1472,13350190,Entire home/apt,,Edinburgh,,Tollcross,132,5.0,4,1.0,,121.0,,"Lady's Lodge, Foot Of The Castle!",2017-07-22 03:21:51.904046,55.946679,-3.198229,0101000020E610000045F30016F99509C0AE6708C72CF94B40
12134237,1472,23938229,Entire home/apt,,Edinburgh,,Calton,6,5.0,4,2.0,,121.0,,Stylish 2 Bedroom flat in Edinburgh,2017-07-22 03:21:51.896705,55.959348,-3.179044,0101000020E6100000365CE49EAE6E09C0D3BD4EEACBFA4B40
19710735,1472,36787469,Entire home/apt,,Edinburgh,,Harbour,2,0.0,4,2.0,,119.0,,Superbly located two double bedroom flat,2017-07-22 03:21:51.894461,55.974533,-3.176689,0101000020E6100000E98024ECDB6909C0B7EF517FBDFC4B40
19901512,1472,140920518,Entire home/apt,,Edinburgh,,Meadowbank,0,0.0,3,1.0,,107.0,,City Centre Apartment (one bedroom),2017-07-22 03:21:51.890804,55.956979,-3.160769,0101000020E61000005CAFE941414909C0B9FAB1497EFA4B40
7256829,1472,37991827,Entire home/apt,,Edinburgh,,Calton,13,5.0,4,2.0,,107.0,,"Gorgeous 2 bed/2bath, parkng & WiFi",2017-07-22 03:21:51.887885,55.96152,-3.171745,0101000020E61000001D03B2D7BB5F09C097395D1613FB4B40
19729229,1472,139085246,Entire home/apt,,Edinburgh,,Lorne,0,0.0,2,1.0,,107.0,,COSY APARTMENT IN CENTRAL EDINBURGH,2017-07-22 03:21:51.880603,55.966469,-3.177338,0101000020E610000053B4722F306B09C085CC9541B5FB4B40
19853741,1472,1722664,Entire home/apt,,Edinburgh,,Calton,0,0.0,2,1.0,,121.0,,Brilliant holiday flat off Leith Walk,2017-07-22 03:21:51.001751,55.962701,-3.175404,0101000020E61000005FB35C363A6709C0CB694FC939FB4B40
8271400,1472,3732397,Entire home/apt,,Edinburgh,,Holyrood,137,4.5,7,3.0,,121.0,,Victorian flat in Old Town,2017-07-22 03:21:50.996222,55.948261,-3.189961,0101000020E6100000A71FD4450A8509C04089CF9D60F94B40
2330457,1472,11902587,Entire home/apt,,Edinburgh,,Holyrood,151,5.0,3,1.0,,106.0,,Bijou flat on historic Royal Mile,2017-07-22 03:21:50.990391,55.95265,-3.176293,0101000020E61000001D1CEC4D0C6909C06744696FF0F94B40
19069233,1472,69642555,Entire home/apt,,Edinburgh,,Southside,1,0.0,2,1.0,,112.0,,City centre first floor flat. Southside.,2017-07-22 03:21:50.986768,55.944937,-3.183426,0101000020E610000086E3F90CA87709C0E3E313B2F3F84B40
19399763,1472,135698581,Entire home/apt,,Edinburgh,,Portobello,0,0.0,5,3.0,,113.0,,Large family flat in vibrant Portobello,2017-07-22 03:21:50.983051,55.952658,-3.114016,0101000020E610000011C4793881E908C0EA2285B2F0F94B40
17648612,1472,89866174,Entire home/apt,,Edinburgh,,Meadowbank,8,5.0,4,2.0,,119.0,,Amazing Apartments: London Road,2017-07-22 03:21:50.980886,55.954779,-3.155377,0101000020E61000009D67EC4B363E09C02CF4C13236FA4B40
2843322,1472,14528179,Entire home/apt,,Edinburgh,,New Town,103,5.0,4,1.0,,107.0,,Beautiful city centre pied-a-terre,2017-07-22 03:21:50.974824,55.956023,-3.197651,0101000020E61000006F2C280CCA9409C0A69C2FF65EFA4B40
5254049,1472,3231778,Entire home/apt,,Edinburgh,,Lorne,23,4.5,4,2.0,,107.0,,Holiday Home Beautiful Edinburgh,2017-07-22 03:21:50.142408,55.966438,-3.180743,0101000020E6100000F1D8CF62297209C04ACE893DB4FB4B40
6905701,1472,36189448,Entire home/apt,,Edinburgh,,Holyrood,226,4.5,4,2.0,,121.0,,Bright quiet old town apartment,2017-07-22 03:21:49.143032,55.950869,-3.186277,0101000020E6100000D7F9B7CB7E7D09C0DEE34C13B6F94B40
3099029,1472,15759376,Entire home/apt,,Edinburgh,,Holyrood,181,5.0,2,1.0,,122.0,,Central flat with a beautiful view!,2017-07-22 03:21:49.134574,55.953637,-3.167507,0101000020E6100000FFCEF6E80D5709C0B6A0F7C610FA4B40
16488523,1472,35418661,Entire home/apt,,Edinburgh,,Stockbridge,27,4.5,4,1.0,,113.0,,Cool Quiet Stockbridge Apt with Garden (sleeps 4),2017-07-22 03:21:49.132008,55.959155,-3.204757,0101000020E61000003E0455A357A309C0BF654E97C5FA4B40
18389018,1472,9883903,Entire home/apt,,Edinburgh,,Calton,5,4.0,4,2.0,,107.0,,Brand new flat. We've got hot water :),2017-07-22 03:21:49.123188,55.961413,-3.172677,0101000020E6100000D02B9E7AA46109C08179C8940FFB4B40
11155149,1472,13135752,Entire home/apt,,Edinburgh,,Meadowbank,79,5.0,3,2.0,,115.0,,5* Rated Cozy 2 beds Flat Close to Holyrood Palace,2017-07-22 03:21:49.119536,55.960371,-3.169395,0101000020E6100000EDD808C4EB5A09C06F83DA6FEDFA4B40
13616305,1472,20323803,Entire home/apt,,Edinburgh,,Holyrood,68,5.0,5,2.0,,117.0,,Entire Two Bedroom Royal Mile Flat & Free WiFi,2017-07-22 03:21:49.112684,55.948515,-3.189719,0101000020E6100000487023658B8409C0FA6184F068F94B40
7052870,1472,13135752,Entire home/apt,,Edinburgh,,Meadowbank,123,5.0,3,1.0,,121.0,,5*Rated 1 Bdr Flat near HolyroodHouse & Parliament,2017-07-22 03:21:49.109205,55.960359,-3.170869,0101000020E6100000A933F790F05D09C0AAB5300BEDFA4B40
12823731,1472,23059497,Entire home/apt,,Edinburgh,,Holyrood,7,4.5,4,2.0,,121.0,,Beautiful 2 bed apartment close to city centre!,2017-07-22 03:21:48.401230,55.956126,-3.165332,0101000020E6100000B1DB6795995209C07A6D365662FA4B40
19091388,1472,45531153,Entire home/apt,,Edinburgh,,Holyrood,0,0.0,4,2.0,,121.0,,Beautiful Royal Mile Apartment + Free Parking,2017-07-22 03:21:48.399042,55.950802,-3.179311,0101000020E61000002481069B3A6F09C0577C43E1B3F94B40
1461209,1472,7831400,Entire home/apt,,Edinburgh,,Holyrood,296,5.0,2,1.0,,121.0,,Flat in amazing central location,2017-07-22 03:21:48.395077,55.951755,-3.189823,0101000020E6100000973AC8EBC18409C0F9669B1BD3F94B40
19461688,1472,135972700,Entire home/apt,,Edinburgh,,Newhaven,0,0.0,4,2.0,,121.0,,"Modern Clean Flat, Edinburgh City",2017-07-22 03:21:47.704600,55.975233,-3.172731,0101000020E6100000030B60CAC06109C0707D586FD4FC4B40
16809703,1472,111408683,Entire home/apt,,Edinburgh,,Tollcross,45,4.5,4,2.0,,113.0,,"Location, location! North Bank Street Luxury Apt",2017-07-22 03:21:47.026863,55.949295,-3.194286,0101000020E6100000B49080D1E58D09C0CFA0A17F82F94B40
